txn_date,filed_at,accession_no,ticker,company_name,cik,exchange,sic_code,sic_industry,sic_major_group,insider_name,insider_cik,insider_title,is_director,is_officer,is_ten_percent,txn_code,shares,price_per_share,total_value_usd,shares_owned_after,ownership_form,market_cap_usd,ratio_to_mcap
2025-08-06,2025-08-07 00:00:00,0001188833-25-000004,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",SARETSKY GREGG A,0001188833,,true,false,false,P,2745.0,30.03,82432.35,23644.0,D,19282123350.75475,4.275066002872209e-06
2025-08-06,2025-08-07 00:00:00,0001188833-25-000004,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",SARETSKY GREGG A,0001188833,,true,false,false,P,600.0,30.025,18015.0,20899.0,D,19282123350.75475,9.342850718406409e-07
2025-08-05,2025-08-07 00:00:00,0000092380-25-000136,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Feinberg Sarah,0002034705,,true,false,false,P,1300.0,30.005,39006.5,14029.0,D,19282123350.75475,2.022935923105854e-06
2025-08-05,2025-08-07 00:00:00,0000092380-25-000136,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Feinberg Sarah,0002034705,,true,false,false,P,200.0,30.006,6001.2,14229.0,D,19282123350.75475,3.112312835487124e-07
2025-04-30,2025-05-01 00:00:00,0000092380-25-000087,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",SARETSKY GREGG A,0001188833,,true,false,false,P,3670.0,27.294,100168.98,14881.0,D,19282123350.75475,5.19491438665022e-06
2025-04-29,2025-04-30 00:00:00,0000092380-25-000085,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Breber Pierre R,0001594960,,true,false,false,P,1500.0,26.92,40380.0,40619.0,I,19282123350.75475,2.094167704741886e-06
2025-04-29,2025-04-30 00:00:00,0000092380-25-000085,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Breber Pierre R,0001594960,,true,false,false,P,1154.0,26.94,31088.760000000002,42573.0,I,19282123350.75475,1.6123099844594197e-06
2025-04-29,2025-04-30 00:00:00,0000092380-25-000085,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Breber Pierre R,0001594960,,true,false,false,P,927.0,27.0,25029.0,44000.0,I,19282123350.75475,1.2980416909852568e-06
2025-04-29,2025-04-30 00:00:00,0000092380-25-000085,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Breber Pierre R,0001594960,,true,false,false,P,900.0,26.85,24165.0,37300.0,I,19282123350.75475,1.2532333478228746e-06
2025-04-29,2025-04-30 00:00:00,0000092380-25-000085,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Breber Pierre R,0001594960,,true,false,false,P,900.0,26.79,24111.0,35500.0,I,19282123350.75475,1.2504328263752258e-06
2025-04-29,2025-04-30 00:00:00,0000092380-25-000085,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Breber Pierre R,0001594960,,true,false,false,P,800.0,26.93,21544.0,41419.0,I,19282123350.75475,1.1173043345953243e-06
2025-04-29,2025-04-30 00:00:00,0000092380-25-000085,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Breber Pierre R,0001594960,,true,false,false,P,651.0,26.87,17492.37,38451.0,I,19282123350.75475,9.071806917631457e-07
2025-04-29,2025-04-30 00:00:00,0000092380-25-000085,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Breber Pierre R,0001594960,,true,false,false,P,500.0,26.86,13430.0,37800.0,I,19282123350.75475,6.965000563319349e-07
2025-04-29,2025-04-30 00:00:00,0000092380-25-000085,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Breber Pierre R,0001594960,,true,false,false,P,400.0,26.95,10780.0,42973.0,I,19282123350.75475,5.590670593639804e-07
2025-04-29,2025-04-30 00:00:00,0000092380-25-000085,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Breber Pierre R,0001594960,,true,false,false,P,400.0,26.9,10760.0,39119.0,I,19282123350.75475,5.580298291981846e-07
2025-04-29,2025-04-30 00:00:00,0000092380-25-000085,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Breber Pierre R,0001594960,,true,false,false,P,400.0,26.83,10732.0,36400.0,I,19282123350.75475,5.565777069660704e-07
2025-04-29,2025-04-30 00:00:00,0000092380-25-000085,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Breber Pierre R,0001594960,,true,false,false,P,400.0,26.81,10724.0,36000.0,I,19282123350.75475,5.56162814899752e-07
2025-04-29,2025-04-30 00:00:00,0000092380-25-000085,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Breber Pierre R,0001594960,,true,false,false,P,400.0,26.77,10708.0,34500.0,I,19282123350.75475,5.553330307671154e-07
2025-04-29,2025-04-30 00:00:00,0000092380-25-000085,LUV,SOUTHWEST AIRLINES CO,0000092380,NYSE,4512,"Air Transportation, Scheduled","Transportation, Communications, Electric, Gas",Breber Pierre R,0001594960,,true,false,false,P,200.0,26.885,5377.0,38719.0,I,19282123350.75475,2.788593300742229e-07
