txn_date,filed_at,accession_no,ticker,company_name,cik,exchange,sic_code,sic_industry,sic_major_group,insider_name,insider_cik,insider_title,is_director,is_officer,is_ten_percent,txn_code,shares,price_per_share,total_value_usd,shares_owned_after,ownership_form,market_cap_usd,ratio_to_mcap
2026-05-11,2026-05-11 00:00:00,0001231919-26-000475,COAG,"Hemab Therapeutics Holdings, Inc.",0002114044,NASDAQ,2836,"Biological Products, (No Diagnostic Substances)",Manufacturing,"RA CAPITAL MANAGEMENT, L.P.",0001346824,,false,false,true,P,25720.0,25.0,643000.0,6365783.0,I,1144596352.1417427,0.0005617700937075616
2026-05-11,2026-05-11 00:00:00,0001231919-26-000475,COAG,"Hemab Therapeutics Holdings, Inc.",0002114044,NASDAQ,2836,"Biological Products, (No Diagnostic Substances)",Manufacturing,"RA CAPITAL MANAGEMENT, L.P.",0001346824,,false,false,true,P,14149.0,24.47,346226.02999999997,6340063.0,I,1144596352.1417427,0.000302487448393619
2026-05-08,2026-05-11 00:00:00,0001231919-26-000475,COAG,"Hemab Therapeutics Holdings, Inc.",0002114044,NASDAQ,2836,"Biological Products, (No Diagnostic Substances)",Manufacturing,"RA CAPITAL MANAGEMENT, L.P.",0001346824,,false,false,true,P,1483.0,24.98,37045.340000000004,6325914.0,I,1144596352.1417427,3.2365418543123614e-05
2026-05-07,2026-05-11 00:00:00,0001231919-26-000475,COAG,"Hemab Therapeutics Holdings, Inc.",0002114044,NASDAQ,2836,"Biological Products, (No Diagnostic Substances)",Manufacturing,"RA CAPITAL MANAGEMENT, L.P.",0001346824,,false,false,true,P,7921.0,24.34,192797.13999999998,6322446.0,I,1144596352.1417427,0.0001684411623706841
2026-05-07,2026-05-11 00:00:00,0001231919-26-000475,COAG,"Hemab Therapeutics Holdings, Inc.",0002114044,NASDAQ,2836,"Biological Products, (No Diagnostic Substances)",Manufacturing,"RA CAPITAL MANAGEMENT, L.P.",0001346824,,false,false,true,P,1985.0,24.95,49525.75,6324431.0,I,1144596352.1417427,4.326918385449031e-05
2026-05-06,2026-05-06 00:00:00,0001231919-26-000457,COAG,"Hemab Therapeutics Holdings, Inc.",0002114044,NASDAQ,2836,"Biological Products, (No Diagnostic Substances)",Manufacturing,"RA CAPITAL MANAGEMENT, L.P.",0001346824,,true,false,true,P,53407.0,24.83,1326095.8099999998,6314525.0,I,1144596352.1417427,0.0011585707114290897
2026-05-06,2026-05-06 00:00:00,0001231919-26-000457,COAG,"Hemab Therapeutics Holdings, Inc.",0002114044,NASDAQ,2836,"Biological Products, (No Diagnostic Substances)",Manufacturing,"RA CAPITAL MANAGEMENT, L.P.",0001346824,,true,false,true,P,14611.0,23.77,347303.47,6261118.0,I,1144596352.1417427,0.0003034287758738123
2026-05-05,2026-05-06 00:00:00,0001231919-26-000457,COAG,"Hemab Therapeutics Holdings, Inc.",0002114044,NASDAQ,2836,"Biological Products, (No Diagnostic Substances)",Manufacturing,"RA CAPITAL MANAGEMENT, L.P.",0001346824,,true,false,true,P,87143.0,24.59,2142846.37,6236239.0,I,1144596352.1417427,0.0018721415335549118
2026-05-05,2026-05-06 00:00:00,0001231919-26-000457,COAG,"Hemab Therapeutics Holdings, Inc.",0002114044,NASDAQ,2836,"Biological Products, (No Diagnostic Substances)",Manufacturing,"RA CAPITAL MANAGEMENT, L.P.",0001346824,,true,false,true,P,10268.0,25.0,256700.0,6246507.0,I,1144596352.1417427,0.00022427120226241223
2026-05-04,2026-05-06 00:00:00,0001231919-26-000457,COAG,"Hemab Therapeutics Holdings, Inc.",0002114044,NASDAQ,2836,"Biological Products, (No Diagnostic Substances)",Manufacturing,"RA CAPITAL MANAGEMENT, L.P.",0001346824,,true,false,true,P,2541250.0,18.0,45742500.0,6149096.0,I,1144596352.1417427,0.0399638701577265
2026-05-04,2026-05-06 00:00:00,0001231919-26-000457,COAG,"Hemab Therapeutics Holdings, Inc.",0002114044,NASDAQ,2836,"Biological Products, (No Diagnostic Substances)",Manufacturing,"RA CAPITAL MANAGEMENT, L.P.",0001346824,,true,false,true,P,133750.0,18.0,2407500.0,354938.0,I,1144596352.1417427,0.002103361587248763
