txn_date,filed_at,accession_no,ticker,company_name,cik,exchange,sic_code,sic_industry,sic_major_group,insider_name,insider_cik,insider_title,is_director,is_officer,is_ten_percent,txn_code,shares,price_per_share,total_value_usd,shares_owned_after,ownership_form,market_cap_usd,ratio_to_mcap
2026-05-11,2026-05-13 00:00:00,0000950103-26-007157,MNTK,"Montauk Renewables, Inc.",0001826600,NASDAQ,4932,Gas & Other Services Combined,"Transportation, Communications, Electric, Gas",Copelyn John A,0001833521,,true,false,false,P,17506.0,1.45,25383.7,17506.0,I,217781938.59758735,0.00011655557923425156
