txn_date,filed_at,accession_no,ticker,company_name,cik,exchange,sic_code,sic_industry,sic_major_group,insider_name,insider_cik,insider_title,is_director,is_officer,is_ten_percent,txn_code,shares,price_per_share,total_value_usd,shares_owned_after,ownership_form,market_cap_usd,ratio_to_mcap
2025-12-09,2026-02-26 00:00:00,0001193125-26-077683,MRLN,"Merlin, Inc.",0002028707,NASDAQ,7373,Services-Computer Integrated Systems Design,Services,GOLDMAN SACHS GROUP INC,0000886982,,false,false,true,P,3.0,10.95,32.849999999999994,3251391.0,I,684355543.4084015,4.800136466549547e-08
2025-12-09,2026-02-26 00:00:00,0001193125-26-077683,MRLN,"Merlin, Inc.",0002028707,NASDAQ,7373,Services-Computer Integrated Systems Design,Services,GOLDMAN SACHS GROUP INC,0000886982,,false,false,true,P,3.0,10.95,32.849999999999994,3251391.0,I,684355543.4084015,4.800136466549547e-08
2025-12-09,2026-02-26 00:00:00,0001193125-26-077683,MRLN,"Merlin, Inc.",0002028707,NASDAQ,7373,Services-Computer Integrated Systems Design,Services,GOLDMAN SACHS GROUP INC,0000886982,,false,false,true,P,2.0,10.98,21.96,3251388.0,I,684355543.4084015,3.208858350241342e-08
2025-12-09,2026-02-26 00:00:00,0001193125-26-077683,MRLN,"Merlin, Inc.",0002028707,NASDAQ,7373,Services-Computer Integrated Systems Design,Services,GOLDMAN SACHS GROUP INC,0000886982,,false,false,true,P,2.0,10.98,21.96,3251388.0,I,684355543.4084015,3.208858350241342e-08
2025-12-08,2026-02-26 00:00:00,0001193125-26-077683,MRLN,"Merlin, Inc.",0002028707,NASDAQ,7373,Services-Computer Integrated Systems Design,Services,GOLDMAN SACHS GROUP INC,0000886982,,false,false,true,P,250.0,11.0,2750.0,3252488.0,I,684355543.4084015,4.018379081586379e-06
2025-12-08,2026-02-26 00:00:00,0001193125-26-077683,MRLN,"Merlin, Inc.",0002028707,NASDAQ,7373,Services-Computer Integrated Systems Design,Services,GOLDMAN SACHS GROUP INC,0000886982,,false,false,true,P,250.0,11.0,2750.0,3252488.0,I,684355543.4084015,4.018379081586379e-06
2025-12-08,2026-02-26 00:00:00,0001193125-26-077683,MRLN,"Merlin, Inc.",0002028707,NASDAQ,7373,Services-Computer Integrated Systems Design,Services,GOLDMAN SACHS GROUP INC,0000886982,,false,false,true,P,63.0,10.98,691.74,3252617.0,I,684355543.4084015,1.0107903803260225e-06
2025-12-08,2026-02-26 00:00:00,0001193125-26-077683,MRLN,"Merlin, Inc.",0002028707,NASDAQ,7373,Services-Computer Integrated Systems Design,Services,GOLDMAN SACHS GROUP INC,0000886982,,false,false,true,P,63.0,10.98,691.74,3252554.0,I,684355543.4084015,1.0107903803260225e-06
2025-12-08,2026-02-26 00:00:00,0001193125-26-077683,MRLN,"Merlin, Inc.",0002028707,NASDAQ,7373,Services-Computer Integrated Systems Design,Services,GOLDMAN SACHS GROUP INC,0000886982,,false,false,true,P,63.0,10.98,691.74,3252617.0,I,684355543.4084015,1.0107903803260225e-06
2025-12-08,2026-02-26 00:00:00,0001193125-26-077683,MRLN,"Merlin, Inc.",0002028707,NASDAQ,7373,Services-Computer Integrated Systems Design,Services,GOLDMAN SACHS GROUP INC,0000886982,,false,false,true,P,63.0,10.98,691.74,3252554.0,I,684355543.4084015,1.0107903803260225e-06
